,mall_name,mall_country,mall_id,total_mall_area,store_name,store_id,store_year_opened,store_year_closed,store_branch_level_1,store_branch_level_2,store_branch_level_3,store_sales_r12m,store_rent_r12m,store_area,rent_incentive_r12m,service_charges_r12m,marketing_costs_r12m,administration_fees_r12m,real_estate_taxes_r12m,large_scale_works_r12m,maintenance_works_r12m
7056,mall_37,Germany,37,70724.0,store_2246,6341,25/09/2012,,Department Stores,Department Stores,Department Stores,6185609.0,291138.0,44.0,-96402.0,28666.0,3803.0,7209.0,50124.0,14251.0,44660.0
7057,mall_37,Germany,37,70724.0,store_367,6342,25/09/2012,,Fashion apparel,Family Fashion,Family Fashion,1734043.0,552340.0,232.0,-121975.0,37981.0,6343.0,9774.0,43693.0,9570.0,69010.0
7058,mall_37,Germany,37,70724.0,store_2306,6343,25/09/2012,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,5186674.0,880550.0,475.0,-47572.0,52105.0,4721.0,4641.0,18241.0,9730.0,1732.0
7059,mall_37,Germany,37,70724.0,store_2307,6344,25/09/2012,,Fashion apparel,Lingerie & Underwear,Women underwear,1095125.0,270714.0,221.0,-67181.0,26048.0,13140.0,15343.0,27896.0,2888.0,51299.0
7060,mall_37,Germany,37,70724.0,store_2308,6345,22/10/2012,31/08/2022,Bags & Footwear & Accessories,Footwear,Family footwear,6599835.0,621464.0,455.0,-9803.0,22942.0,1076.0,7146.0,4706.0,7244.0,45509.0
7061,mall_37,Germany,37,70724.0,store_180,6346,25/09/2012,,Fashion apparel,Family Fashion,Family Fashion,5701580.0,470546.0,146.0,-120945.0,8717.0,6228.0,14296.0,84688.0,3330.0,77751.0
7062,mall_37,Germany,37,70724.0,store_2309,6347,25/09/2012,,Bags & Footwear & Accessories,Footwear,Family footwear,4322823.0,1214531.0,234.0,-85454.0,20774.0,10110.0,15138.0,39725.0,13331.0,56184.0
7063,mall_37,Germany,37,70724.0,store_460,6348,25/09/2012,,Food & Beverage Services,Fast Meal,American & Burgers,3203702.0,928466.0,301.0,-63287.0,12884.0,3135.0,14702.0,27340.0,1620.0,13763.0
7064,mall_37,Germany,37,70724.0,store_101,6349,18/10/2013,,Gifts,Toys,Toys,3911360.0,1330597.0,201.0,-93021.0,76597.0,12669.0,10801.0,28795.0,12447.0,30275.0
7065,mall_37,Germany,37,70724.0,store_664,6350,17/10/2013,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,4929756.0,1151678.0,150.0,-65880.0,21886.0,4579.0,4265.0,24395.0,14866.0,8381.0
7066,mall_37,Germany,37,70724.0,store_2310,6351,06/12/2013,,Health & Beauty,Others,Vitamines and Sports Nutrition,2603946.0,340481.0,259.0,-29697.0,87101.0,638.0,9094.0,24600.0,15155.0,119514.0
7067,mall_37,Germany,37,70724.0,store_2311,6352,01/02/2014,16/05/2023,Fashion apparel,Men's Fashion,Men's Fashion,5562003.0,892044.0,238.0,-79453.0,34257.0,10681.0,14193.0,55231.0,10999.0,28565.0
7068,mall_37,Germany,37,70724.0,store_2312,6353,19/03/2014,,Fashion apparel,Men's Fashion,Men's Fashion,2879244.0,806378.0,491.0,-87892.0,37663.0,3299.0,9908.0,23141.0,6375.0,3613.0
7069,mall_37,Germany,37,70724.0,store_145,6355,16/07/2014,26/05/2021,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,1306178.0,872038.0,428.0,-62737.0,63393.0,4703.0,10440.0,28409.0,3953.0,41972.0
7070,mall_37,Germany,37,70724.0,store_2313,6357,30/04/2015,12/12/2020,Bags & Footwear & Accessories,Leath. Bags/Luggage,Leather bags and accessories,8969545.0,926511.0,330.0,-104927.0,30792.0,5474.0,1861.0,59815.0,13770.0,64361.0
7071,mall_37,Germany,37,70724.0,store_281,6358,02/07/2015,,Fashion apparel,Family Fashion,Family Fashion,5304929.0,1228865.0,131.0,-101659.0,33422.0,3842.0,13976.0,78528.0,12987.0,38739.0
7072,mall_37,Germany,37,70724.0,store_39,6359,02/07/2015,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,2214896.0,1315297.0,318.0,-91875.0,15669.0,5874.0,6744.0,1554.0,11343.0,31130.0
7073,mall_37,Germany,37,70724.0,store_2314,6360,02/09/2015,,Fashion apparel,Family Fashion,Family Fashion,4071851.0,621839.0,328.0,-122193.0,44975.0,9280.0,13446.0,68898.0,738.0,74144.0
7074,mall_37,Germany,37,70724.0,store_2315,6361,30/09/2015,,Food & Beverage Services,Fast Meal,Mediterranean and Oriental - Fast Meal,4348124.0,704093.0,49.0,-110187.0,20649.0,1556.0,5257.0,60311.0,10522.0,74023.0
7075,mall_37,Germany,37,70724.0,store_2316,6362,01/10/2015,,Gifts,Florists,Florists,6083984.0,829529.0,203.0,-108384.0,51346.0,9828.0,14640.0,43330.0,6447.0,111347.0
7076,mall_37,Germany,37,70724.0,store_87,6363,05/10/2015,,Food & Beverage Services,Fast Meal,Sandwiches,9900766.0,627353.0,410.0,-83450.0,83430.0,666.0,1325.0,6768.0,15953.0,57388.0
7077,mall_37,Germany,37,70724.0,store_403,6364,26/11/2015,,Fashion apparel,Men's Fashion,Men's Fashion,1435404.0,880347.0,385.0,-68140.0,63765.0,11066.0,2332.0,63713.0,7672.0,94139.0
7078,mall_37,Germany,37,70724.0,store_2317,6365,27/11/2015,,Food & Beverage Services,Service to table restaurants,Brasseries & Local Kitchen,1042042.0,234981.0,290.0,-76617.0,82999.0,4540.0,11244.0,83637.0,9861.0,112618.0
7079,mall_37,Germany,37,70724.0,store_2318,6366,19/12/2015,03/09/2023,Food & Beverage Services,Fast Meal,Italian - Fast Meal,541148.0,1123089.0,446.0,-115499.0,80633.0,3174.0,11604.0,78487.0,12512.0,17727.0
7080,mall_37,Germany,37,70724.0,store_2319,6367,29/01/2016,01/01/2024,Food & Beverage Services,Fast Meal,American & Burgers,6914602.0,945863.0,385.0,-28303.0,47565.0,13228.0,3843.0,43980.0,13076.0,38449.0
7081,mall_37,Germany,37,70724.0,store_2320,6368,24/03/2016,,Food & Beverage Services,Sweet moments,Icecreams & Frozen yogurts,4453178.0,1124412.0,81.0,-119431.0,79314.0,764.0,4585.0,3712.0,8330.0,15646.0
7082,mall_37,Germany,37,70724.0,store_2320,6369,24/03/2016,31/03/2024,Food & Beverage Services,Sweet moments,Icecreams & Frozen yogurts,10027508.0,1205077.0,501.0,-45265.0,26616.0,2586.0,2502.0,57351.0,12665.0,38446.0
7083,mall_37,Germany,37,70724.0,store_51,6370,26/05/2016,,Fashion apparel,Women's Fashion,Women's Fashion,2857595.0,920930.0,179.0,-54301.0,23590.0,14093.0,2181.0,42477.0,7307.0,1139.0
7084,mall_37,Germany,37,70724.0,store_2321,6371,16/06/2016,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",842710.0,786343.0,21.0,-84215.0,54908.0,12175.0,7130.0,48136.0,6446.0,101134.0
7085,mall_37,Germany,37,70724.0,store_36,6372,11/08/2016,14/09/2023,Fashion apparel,Women's Fashion,Women's Fashion,3442354.0,832239.0,478.0,-24251.0,72612.0,10673.0,9247.0,18520.0,13609.0,53380.0
7086,mall_37,Germany,37,70724.0,store_34,6373,18/08/2016,,Home,Furniture & Interior Design,Decoration accessories / Design,4055016.0,354337.0,289.0,-17388.0,867.0,12847.0,13580.0,24164.0,9332.0,31651.0
7087,mall_37,Germany,37,70724.0,store_2221,6374,24/11/2016,31/10/2023,Culture & Media & Technology,"Books, Music & Multimedia",Bookstore & stationery,9550549.0,326341.0,394.0,-14390.0,67264.0,2331.0,14613.0,81332.0,11261.0,15045.0
7088,mall_37,Germany,37,70724.0,store_2265,6375,23/02/2017,,Fashion apparel,Family Fashion,Family Fashion,7594630.0,548722.0,11.0,-103415.0,30865.0,10994.0,11846.0,15940.0,13635.0,109508.0
7089,mall_37,Germany,37,70724.0,store_2322,6376,01/03/2017,,Non-retail,Other Non-Retail,Other Non-Retail,4448935.0,343667.0,487.0,-21214.0,33275.0,2538.0,8207.0,41835.0,15760.0,119954.0
7090,mall_37,Germany,37,70724.0,store_2323,6377,02/05/2017,,Food & Beverage Services,Fast Meal,"Crepes, Waffles & Bretzels",4114080.0,946618.0,296.0,-118370.0,23697.0,5029.0,11962.0,59038.0,15566.0,114240.0
7091,mall_37,Germany,37,70724.0,store_2219,6378,06/05/2017,15/03/2023,Gifts,Themed Gift,Themed gift,1379382.0,472472.0,189.0,-123183.0,74564.0,6720.0,7391.0,68755.0,13155.0,52167.0
7092,mall_37,Germany,37,70724.0,store_2324,6379,25/08/2017,31/12/2021,Health & Beauty,Optician,Optician & Sunglasses,2116965.0,412735.0,269.0,-112416.0,57417.0,12090.0,9016.0,52766.0,13006.0,109974.0
7093,mall_37,Germany,37,70724.0,store_225,6380,27/03/2018,,Fashion apparel,Family Fashion,Family Fashion,8803015.0,591028.0,442.0,-115519.0,65473.0,11504.0,13993.0,10598.0,13041.0,78859.0
7094,mall_37,Germany,37,70724.0,store_2325,6381,28/05/2018,16/09/2022,Food & Beverage Services,Fast Meal,"Crepes, Waffles & Bretzels",5364630.0,580195.0,497.0,-66986.0,85755.0,2972.0,8117.0,49935.0,9820.0,28757.0
7095,mall_37,Germany,37,70724.0,store_2248,6382,26/06/2018,,Fashion apparel,Lingerie & Underwear,Women underwear,3701204.0,143886.0,190.0,-113310.0,54099.0,9697.0,10407.0,79002.0,10744.0,107332.0
7096,mall_37,Germany,37,70724.0,store_2326,6383,08/07/2018,,Food & Beverage Services,Fast Meal,Local Kitchen,6516133.0,866104.0,388.0,-35512.0,46793.0,9487.0,4693.0,52651.0,5941.0,89336.0
7097,mall_37,Germany,37,70724.0,store_444,6384,01/01/2019,13/09/2024,Fashion apparel,Family Fashion,Family Fashion,1028370.0,1279010.0,435.0,-18193.0,96918.0,471.0,3985.0,48400.0,4402.0,69109.0
7098,mall_37,Germany,37,70724.0,store_2327,6385,01/03/2019,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",2663140.0,190341.0,369.0,-123107.0,63848.0,3363.0,7716.0,52716.0,10894.0,20953.0
7099,mall_37,Germany,37,70724.0,store_2328,6386,25/04/2019,,Entertainment,Entertainment,Others Entertainment,4766727.0,1215524.0,155.0,-11583.0,50687.0,13049.0,6192.0,23084.0,4337.0,106770.0
7100,mall_37,Germany,37,70724.0,store_2329,6387,04/10/2019,,Gifts,Toys,Toys,8028499.0,474445.0,380.0,-75669.0,67709.0,1081.0,13837.0,58183.0,10964.0,122584.0
7101,mall_37,Germany,37,70724.0,store_673,6388,01/10/2019,15/04/2024,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,6014469.0,1069598.0,352.0,-48376.0,65097.0,6792.0,11616.0,10087.0,6063.0,39268.0
7102,mall_37,Germany,37,70724.0,store_2330,6389,14/01/2020,,Food & Beverage Services,Fast Meal,Mediterranean and Oriental - Fast Meal,6817345.0,223937.0,189.0,-38882.0,68700.0,12402.0,7630.0,10738.0,12675.0,25876.0
7103,mall_37,Germany,37,70724.0,store_2331,6390,09/09/2020,,Health & Beauty,Hair & Body,Hairdressers,7860321.0,1055035.0,205.0,-25380.0,69636.0,13589.0,1604.0,39538.0,5031.0,39034.0
7104,mall_37,Germany,37,70724.0,store_352,6391,05/10/2020,14/04/2023,Bags & Footwear & Accessories,Footwear,Family footwear,2416534.0,1160598.0,334.0,-16256.0,16769.0,12976.0,9948.0,81412.0,6848.0,71407.0
7105,mall_37,Germany,37,70724.0,store_2332,6392,08/10/2020,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",6779608.0,746498.0,93.0,-81998.0,2926.0,3193.0,7433.0,48249.0,7042.0,14890.0
7106,mall_37,Germany,37,70724.0,store_59,6393,08/10/2020,12/12/2020,Home,Furniture & Interior Design,Tableware and kitchen tools,2608385.0,686632.0,210.0,-91125.0,20457.0,6476.0,13112.0,30683.0,5150.0,17194.0
7107,mall_37,Germany,37,70724.0,store_2333,6394,06/04/2021,16/09/2022,Food & Beverage Services,Fast Meal,Salades & Bio & Healthy,6533760.0,719444.0,226.0,-51749.0,80251.0,2124.0,2570.0,25570.0,14279.0,62706.0
7108,mall_37,Germany,37,70724.0,store_2334,6395,06/05/2021,,Fashion apparel,Women's Fashion,Women's Fashion,2836953.0,260282.0,470.0,-111088.0,20831.0,10761.0,5180.0,21983.0,3577.0,33418.0
7109,mall_37,Germany,37,70724.0,store_2335,6396,15/03/2021,,Services,Multiservices shops,Multiservices shops,8483545.0,523189.0,148.0,-74129.0,28081.0,11908.0,12862.0,12785.0,15237.0,3479.0
7110,mall_37,Germany,37,70724.0,store_2336,6397,05/06/2021,30/12/2022,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Tea breaks,8574754.0,1190400.0,367.0,-5365.0,40920.0,4024.0,2976.0,67875.0,14423.0,32844.0
7111,mall_37,Germany,37,70724.0,store_145,6398,27/05/2021,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,775224.0,108700.0,328.0,-19923.0,23908.0,4898.0,7534.0,51761.0,10197.0,109898.0
7112,mall_37,Germany,37,70724.0,store_280,6399,26/06/2022,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",2163353.0,64241.0,353.0,-16837.0,35595.0,9071.0,9440.0,7914.0,15297.0,79743.0
7113,mall_37,Germany,37,70724.0,store_2298,6400,15/11/2022,,Food Stores & Mass Merchandise,Supermarkets,Supermarkets,8739032.0,605111.0,366.0,-72446.0,18763.0,14038.0,10218.0,78668.0,10538.0,68238.0
7114,mall_37,Germany,37,70724.0,store_2207,6401,22/11/2022,,Food & Beverage Services,Fast Meal,Salades & Bio & Healthy,8903930.0,872136.0,65.0,-71056.0,96370.0,4073.0,14027.0,67592.0,11252.0,108027.0
7115,mall_37,Germany,37,70724.0,store_2337,6402,30/01/2023,,Food Stores & Mass Merchandise,Supermarkets,Supermarkets,7154340.0,812033.0,395.0,-38769.0,26361.0,13668.0,3973.0,64521.0,7765.0,101627.0
7116,mall_37,Germany,37,70724.0,store_2338,6403,01/02/2023,,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,8102284.0,1242716.0,78.0,-33644.0,18371.0,10981.0,2530.0,62451.0,6879.0,64263.0
7117,mall_37,Germany,37,70724.0,store_2219,6404,15/03/2023,,Gifts,Themed Gift,Themed gift,9192891.0,1090643.0,182.0,-11723.0,33499.0,8488.0,15432.0,55020.0,2657.0,97273.0
7118,mall_37,Germany,37,70724.0,store_2339,6405,17/03/2023,,Other,"Tobbaconists, lotteries and other activities","Tobbaconists, lotteries and other activities",3850653.0,1121350.0,309.0,-122823.0,84364.0,12331.0,7992.0,55556.0,10700.0,27240.0
7119,mall_37,Germany,37,70724.0,store_169,6406,21/04/2023,31/10/2023,Fashion apparel,Women's Fashion,Women's Fashion,3976442.0,1294556.0,303.0,-88783.0,46984.0,5414.0,3169.0,35232.0,6651.0,34395.0
7120,mall_37,Germany,37,70724.0,store_396,6407,28/04/2023,,Fashion apparel,Family Fashion,Family Fashion,5361582.0,1318011.0,117.0,-98580.0,40592.0,4.0,1851.0,22526.0,8758.0,102797.0
7121,mall_37,Germany,37,70724.0,store_2287,6408,28/04/2023,,Fashion apparel,Lingerie & Underwear,Women underwear,7944406.0,1052874.0,219.0,-78539.0,88439.0,13040.0,12626.0,64090.0,14117.0,44399.0
7122,mall_37,Germany,37,70724.0,store_2311,6409,02/05/2023,,Fashion apparel,Men's Fashion,Men's Fashion,7417674.0,377583.0,353.0,-108374.0,92473.0,11190.0,3524.0,38147.0,14343.0,110443.0
7123,mall_37,Germany,37,70724.0,store_3,6410,24/08/2023,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",4427546.0,1218420.0,429.0,-74827.0,55510.0,8222.0,7135.0,59286.0,15470.0,63866.0
7124,mall_37,Germany,37,70724.0,store_2278,6411,01/07/2023,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",2128302.0,573067.0,183.0,-19528.0,92196.0,6807.0,10643.0,56652.0,12675.0,95484.0
7125,mall_37,Germany,37,70724.0,store_403,6412,15/08/2023,,Fashion apparel,Family Fashion,Family Fashion,9558346.0,577509.0,69.0,-20009.0,55088.0,10227.0,9956.0,68920.0,4178.0,92949.0
7126,mall_37,Germany,37,70724.0,store_36,6413,21/09/2023,,Fashion apparel,Women's Fashion,Women's Fashion,7391945.0,375416.0,216.0,-5040.0,20338.0,1388.0,2472.0,68652.0,1703.0,67324.0
7127,mall_37,Germany,37,70724.0,store_2221,6414,09/11/2023,,Culture & Media & Technology,"Books, Music & Multimedia",Bookstore & stationery,4484747.0,353245.0,179.0,-92231.0,18873.0,246.0,10757.0,59624.0,4935.0,35283.0
7128,mall_37,Germany,37,70724.0,store_217,6415,16/10/2023,,Fashion apparel,Men's Fashion,Men's Fashion,9735101.0,46529.0,352.0,-74655.0,91754.0,12351.0,10380.0,83952.0,4348.0,63070.0
7129,mall_37,Germany,37,70724.0,store_2340,6416,25/03/2024,,Entertainment,Entertainment,Cinemas,5388829.0,201028.0,308.0,-77353.0,38646.0,1713.0,7814.0,71495.0,6356.0,50718.0
7130,mall_37,Germany,37,70724.0,store_673,6417,18/04/2024,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,1431510.0,1107962.0,39.0,-58105.0,50057.0,11443.0,2514.0,56227.0,644.0,67857.0
7131,mall_38,USA,38,55759.0,store_492,6547,16/09/2014,,Fashion apparel,Family Fashion,Family Fashion,3817659.0,944847.0,472.0,-102268.0,15822.0,915.0,13826.0,46381.0,7280.0,16219.0
7132,mall_38,USA,38,55759.0,store_2286,6548,16/09/2014,,Health & Beauty,Optician,Optician & Sunglasses,8108383.0,1092934.0,240.0,-114818.0,42983.0,1489.0,4415.0,63817.0,6878.0,103731.0
7133,mall_38,USA,38,55759.0,store_13,6549,16/09/2014,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,249564.0,789245.0,291.0,-67210.0,91845.0,10108.0,7846.0,11306.0,4045.0,19241.0
7134,mall_38,USA,38,55759.0,store_11,6550,16/09/2014,,Bags & Footwear & Accessories,Footwear,Family footwear,8480088.0,794930.0,102.0,-103787.0,37384.0,11693.0,12796.0,23826.0,16314.0,18134.0
7135,mall_38,USA,38,55759.0,store_3,6551,16/09/2014,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",5483537.0,383417.0,453.0,-66428.0,74187.0,2759.0,6549.0,58282.0,7653.0,30805.0
7136,mall_38,USA,38,55759.0,store_162,6552,16/09/2014,,Fashion apparel,Family Fashion,Family Fashion,7474959.0,1251431.0,211.0,-72336.0,35301.0,6892.0,15049.0,23202.0,15021.0,38166.0
7137,mall_38,USA,38,55759.0,store_139,6553,16/09/2014,,Fashion apparel,Lingerie & Underwear,Women underwear,3343962.0,720453.0,47.0,-86125.0,15602.0,11080.0,9298.0,80893.0,9369.0,82267.0
7138,mall_38,USA,38,55759.0,store_217,6554,16/09/2014,30/09/2022,Fashion apparel,Men's Fashion,Men's Fashion,3298276.0,438754.0,207.0,-50515.0,58953.0,4140.0,10454.0,58444.0,11075.0,91620.0
7139,mall_38,USA,38,55759.0,store_219,6555,16/09/2014,31/12/2020,Bags & Footwear & Accessories,Footwear,Family footwear,5714162.0,748954.0,494.0,-124068.0,36509.0,13216.0,2832.0,14763.0,10624.0,103625.0
7140,mall_38,USA,38,55759.0,store_2208,6556,16/09/2014,31/12/2020,Fashion apparel,Women's Fashion,Women's Fashion,1722726.0,314085.0,501.0,-65591.0,63121.0,11639.0,6731.0,2407.0,6208.0,6546.0
7141,mall_38,USA,38,55759.0,store_360,6557,16/09/2014,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,1618624.0,517639.0,493.0,-83975.0,2941.0,1037.0,11869.0,23648.0,602.0,53093.0
7142,mall_38,USA,38,55759.0,store_81,6558,16/09/2014,,Fashion apparel,Women's Fashion,Women's Fashion,3943976.0,854460.0,217.0,-110153.0,38744.0,12413.0,10676.0,85125.0,7129.0,42824.0
7143,mall_38,USA,38,55759.0,store_2297,6559,16/09/2014,28/02/2021,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,4824920.0,1251016.0,316.0,-117143.0,23444.0,6070.0,3659.0,63788.0,3204.0,83618.0
7144,mall_38,USA,38,55759.0,store_2388,6560,16/09/2014,,Food & Beverage Services,Fast Meal,Local Kitchen,3767863.0,705525.0,181.0,-105933.0,53982.0,7885.0,2724.0,77110.0,12129.0,85376.0
7145,mall_38,USA,38,55759.0,store_105,6561,16/09/2014,31/05/2021,Fashion apparel,Family Fashion,Family Fashion,7750880.0,194942.0,276.0,-77676.0,13021.0,4101.0,4085.0,20749.0,14471.0,99560.0
7146,mall_38,USA,38,55759.0,store_2389,6562,16/09/2014,,Fashion apparel,Men's Fashion,Men's Fashion,525513.0,247530.0,192.0,-68429.0,48260.0,8794.0,13106.0,84879.0,2792.0,51086.0
7147,mall_38,USA,38,55759.0,store_181,6563,16/09/2014,,Health & Beauty,Optician,Optician & Sunglasses,915248.0,1023097.0,412.0,-80361.0,9977.0,1439.0,12271.0,25181.0,11838.0,115088.0
7148,mall_38,USA,38,55759.0,store_17,6564,16/09/2014,16/02/2023,Culture & Media & Technology,Computer Products & Electronics games,"Video games, softwares",4655385.0,176661.0,263.0,-38858.0,95386.0,4878.0,11881.0,19390.0,6957.0,86043.0
7149,mall_38,USA,38,55759.0,store_21,6565,16/09/2014,,Fashion apparel,Family Fashion,Family Fashion,1031765.0,101673.0,159.0,-117608.0,44518.0,11604.0,10303.0,67290.0,6055.0,43142.0
7150,mall_38,USA,38,55759.0,store_169,6566,16/09/2014,28/08/2023,Fashion apparel,Women's Fashion,Women's Fashion,5637535.0,528072.0,292.0,-57196.0,79255.0,12457.0,15495.0,36020.0,9517.0,91303.0
7151,mall_38,USA,38,55759.0,store_2220,6567,16/09/2014,,Fashion apparel,Lingerie & Underwear,Women underwear,5003808.0,1157317.0,180.0,-75550.0,19523.0,11248.0,9257.0,44931.0,10720.0,5925.0
7152,mall_38,USA,38,55759.0,store_2345,6568,16/09/2014,01/05/2021,Health & Beauty,Others,Vitamines and Sports Nutrition,7715270.0,1269359.0,455.0,-36181.0,72301.0,12408.0,11778.0,5964.0,10285.0,111918.0
7153,mall_38,USA,38,55759.0,store_298,6569,16/09/2014,,Fashion apparel,Men's Fashion,Men's Fashion,5369109.0,342875.0,388.0,-115826.0,77027.0,13007.0,1335.0,42432.0,12161.0,9271.0
7154,mall_38,USA,38,55759.0,store_2390,6570,16/09/2014,,Fashion apparel,Family Fashion,Jeans,4705540.0,996835.0,115.0,-55484.0,4030.0,13436.0,13941.0,38109.0,10277.0,5263.0
7155,mall_38,USA,38,55759.0,store_2391,6571,16/09/2014,,Food Stores & Mass Merchandise,Hypermarkets,Hypermarkets,1537701.0,277338.0,159.0,-97057.0,49803.0,372.0,3054.0,31927.0,2677.0,563.0
7156,mall_38,USA,38,55759.0,store_478,6572,16/09/2014,,Health & Beauty,Hair & Body,Hairdressers,370461.0,261883.0,16.0,-37064.0,78120.0,7095.0,9543.0,76614.0,15196.0,1592.0
7157,mall_38,USA,38,55759.0,store_193,6573,16/09/2014,,Fashion apparel,Women's Fashion,Women's Fashion,5219599.0,1017018.0,212.0,-44440.0,31314.0,13737.0,1737.0,56364.0,5918.0,115010.0
7158,mall_38,USA,38,55759.0,store_444,6574,16/09/2014,31/05/2021,Fashion apparel,Family Fashion,Family Fashion,1558763.0,352750.0,130.0,-74939.0,61095.0,9728.0,3864.0,55360.0,719.0,52101.0
7159,mall_38,USA,38,55759.0,store_436,6575,16/09/2014,,Culture & Media & Technology,Electronics and household appliances,Multibrand electronics,3771279.0,1196618.0,175.0,-72911.0,82014.0,164.0,13007.0,17362.0,3435.0,27514.0
7160,mall_38,USA,38,55759.0,store_2392,6576,16/09/2014,,Fashion apparel,Family Fashion,Family Fashion,3058007.0,499694.0,60.0,-105044.0,10622.0,11249.0,15306.0,66410.0,5203.0,24661.0
7161,mall_38,USA,38,55759.0,store_2231,6577,16/09/2014,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,2685113.0,87832.0,395.0,-29218.0,67989.0,8515.0,2878.0,5698.0,9613.0,95066.0
7162,mall_38,USA,38,55759.0,store_34,6578,16/09/2014,,Home,Furniture & Interior Design,Decoration accessories / Design,8686772.0,320931.0,339.0,-28585.0,69423.0,10066.0,11916.0,10136.0,15406.0,59663.0
7163,mall_38,USA,38,55759.0,store_36,6579,16/09/2014,,Fashion apparel,Women's Fashion,Women's Fashion,1440527.0,285778.0,359.0,-77935.0,35859.0,12015.0,12576.0,54136.0,8957.0,63028.0
7164,mall_38,USA,38,55759.0,store_403,6580,16/09/2014,,Fashion apparel,Family Fashion,Family Fashion,3140239.0,808014.0,219.0,-71469.0,15880.0,12804.0,11586.0,85763.0,11151.0,621.0
7165,mall_38,USA,38,55759.0,store_37,6581,16/09/2014,21/08/2021,Fashion apparel,Women's Fashion,Women's Fashion,9241372.0,599647.0,390.0,-28552.0,2628.0,10873.0,15069.0,29288.0,14625.0,42077.0
7166,mall_38,USA,38,55759.0,store_39,6582,16/09/2014,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,5977928.0,511422.0,9.0,-115210.0,58775.0,1524.0,5441.0,12367.0,15211.0,78303.0
7167,mall_38,USA,38,55759.0,store_2348,6583,16/09/2014,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,7272455.0,763851.0,197.0,-74236.0,85156.0,10044.0,3575.0,63283.0,8487.0,67362.0
7168,mall_38,USA,38,55759.0,store_2329,6584,16/09/2014,,Gifts,Toys,Toys,9099694.0,207612.0,494.0,-47463.0,1310.0,7471.0,8622.0,26089.0,14976.0,111184.0
7169,mall_38,USA,38,55759.0,store_352,6585,16/09/2014,24/07/2023,Bags & Footwear & Accessories,Footwear,Family footwear,4162186.0,219950.0,143.0,-42065.0,73709.0,13174.0,7365.0,46689.0,5760.0,89999.0
7170,mall_38,USA,38,55759.0,store_2393,6586,16/09/2014,,Bags & Footwear & Accessories,Footwear,Family footwear,9592897.0,975024.0,181.0,-19845.0,38487.0,7031.0,6502.0,20112.0,14143.0,29124.0
7171,mall_38,USA,38,55759.0,store_145,6587,16/09/2014,06/04/2022,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,6703240.0,1108105.0,192.0,-45540.0,68369.0,8113.0,13220.0,59990.0,9906.0,16869.0
7172,mall_38,USA,38,55759.0,store_2394,6588,16/09/2014,,Services,Imaterial services,Insurance & Banks,1361205.0,566901.0,234.0,-40414.0,79023.0,5117.0,11863.0,22237.0,2853.0,30857.0
7173,mall_38,USA,38,55759.0,store_2395,6589,16/09/2014,16/06/2023,Bags & Footwear & Accessories,Footwear,Sport shoes,4669462.0,1347139.0,370.0,-32200.0,35629.0,7518.0,12842.0,74760.0,14961.0,39450.0
7174,mall_38,USA,38,55759.0,store_2229,6590,16/09/2014,,Services,Photo services,Photo Development,6880048.0,647345.0,381.0,-20131.0,31573.0,5246.0,6395.0,55116.0,5620.0,90899.0
7175,mall_38,USA,38,55759.0,store_2396,6591,16/09/2014,,Health & Beauty,Hair & Body,Hairdressers,1287789.0,324768.0,336.0,-93652.0,24895.0,8115.0,9743.0,7580.0,4809.0,21372.0
7176,mall_38,USA,38,55759.0,store_66,6592,16/09/2014,,Culture & Media & Technology,"Books, Music & Multimedia",Bookstore & stationery,8394235.0,422868.0,33.0,-73162.0,24733.0,3841.0,3211.0,11854.0,6568.0,92503.0
7177,mall_38,USA,38,55759.0,store_180,6593,16/09/2014,28/02/2023,Fashion apparel,Family Fashion,Family Fashion,6980361.0,933573.0,482.0,-3927.0,44868.0,6312.0,5614.0,63586.0,15678.0,90842.0
